2024-08-03T14:06:41.555Z [INFO]  backend/local: plan calling Plan
2024-08-03T14:06:41.559Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T14:06:43.166Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T14:06:43.166Z
2024-08-03T14:06:43.327Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T14:06:43.328Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T14:06:43.328Z
2024-08-03T14:06:43.328Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T14:06:43.328Z
2024-08-03T14:06:43.328Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T14:06:43.328Z
2024-08-03T14:06:43.328Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T14:06:43.328Z
2024-08-03T14:06:43.328Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T14:06:43.328Z
2024-08-03T14:06:43.329Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T14:06:43.328Z
2024-08-03T14:06:43.329Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Using Obtaining a token from the Azure CLI for Authentication: timestamp=2024-08-03T14:06:43.328Z
2024-08-03T14:06:44.424Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: authenticated object ID cache miss, populating with: "": timestamp=2024-08-03T14:06:44.424Z
2024-08-03T14:06:44.424Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Getting OAuth config for endpoint https://login.microsoftonline.com/ with  tenant 6b38c057-8c05-488b-b978-3a6853dc167e: timestamp=2024-08-03T14:06:44.424Z
2024-08-03T14:06:51.109Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=25540
2024-08-03T14:06:51.110Z [INFO]  backend/local: plan operation completed
2024-08-03T14:07:08.285Z [INFO]  Terraform version: 1.9.3
2024-08-03T14:07:08.286Z [INFO]  Go runtime version: go1.22.5
2024-08-03T14:07:08.286Z [INFO]  CLI args: []string{"terraform", "apply"}
2024-08-03T14:07:08.287Z [INFO]  CLI command args: []string{"apply"}
2024-08-03T14:07:09.333Z [INFO]  backend/local: starting Apply operation
2024-08-03T14:07:09.356Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T14:07:10.987Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T14:07:10.987Z
2024-08-03T14:07:11.120Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=25781
2024-08-03T14:07:11.125Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T14:07:12.907Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T14:07:12.907Z
2024-08-03T14:07:13.109Z [INFO]  provider: plugin process exited: plugin=.terraform/providers/registry.terraform.io/hashicorp/azurerm/3.0.0/linux_amd64/terraform-provider-azurerm_v3.0.0_x5 id=25815
2024-08-03T14:07:13.109Z [INFO]  backend/local: apply calling Plan
2024-08-03T14:07:13.114Z [INFO]  provider: configuring client automatic mTLS
2024-08-03T14:07:14.771Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: configuring server automatic mTLS: timestamp=2024-08-03T14:07:14.771Z
2024-08-03T14:07:14.952Z [WARN]  ValidateProviderConfig from "provider[\"registry.terraform.io/hashicorp/azurerm\"]" changed the config value, but that value is unused
2024-08-03T14:07:14.953Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Certificate is applicable for Authentication..: timestamp=2024-08-03T14:07:14.953Z
2024-08-03T14:07:14.953Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Multi Tenant Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T14:07:14.953Z
2024-08-03T14:07:14.953Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Service Principal / Client Secret is applicable for Authentication..: timestamp=2024-08-03T14:07:14.953Z
2024-08-03T14:07:14.953Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Managed Service Identity is applicable for Authentication..: timestamp=2024-08-03T14:07:14.953Z
2024-08-03T14:07:14.954Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a Multi-tenant token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T14:07:14.953Z
2024-08-03T14:07:14.954Z [INFO]  provider.terraform-provider-azurerm_v3.0.0_x5: Testing if Obtaining a token from the Azure CLI is applicable for Authentication..: timestamp=2024-08-03T14:07:14.953Z
